system	repo_root	relative_path	material_family	bytes	sha256	git_head	git_state	authority_class	reuse_scope	modern_finance_contamination	source_rights_status	v3_overlap	notes
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/source_map_template.md	source_maps	1506	221a68593733078426dce572ac7785c82c9094b55a0a968a58894c2ded4d14cd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	clear_pointer	sha256:source_maps/source_map_template.md; relative_path:source_maps/source_map_template.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/yujaemu_misfortune_chaebol_story_blocks.md	source_maps	18033	f2fe407142b0a2b0b7686a07abb90d8faa6712a4a5af2c2bd8347b96baace1b5	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	yes	clear_pointer	sha256:source_maps/yujaemu_misfortune_chaebol_story_blocks.md; relative_path:source_maps/yujaemu_misfortune_chaebol_story_blocks.md	v3 duplicate candidate; do not migrate in Phase 0
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	README.md	(root)	7159	ffb834d165a59a1b21456ffa2623c79b3dec5bb30972ac060da744b284638b3c	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	clear_pointer	sha256:README.md; relative_path:README.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/.gitkeep	block	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:block/.gitkeep,comparisons/.gitkeep,esm/.gitkeep,source_maps/.gitkeep; relative_path:block/.gitkeep	repository placeholder
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/README.md	block	891	4e774cbc11cc0a9f6ab5f74179988aef642185df8cdd5cf79dc3728c12c73f79	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:block/README.md; relative_path:block/README.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/block_bank.md	block	32201	5084429ce0d37c602514f3140177285cda7b78d20ee30636a7e04067e3574404	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	clear_pointer	sha256:block/block_bank.md; relative_path:block/block_bank.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/kdh/geumsujeo_saenghwal.md	block	4009	75c7186c84abc13fcfb36d59cf1a17d750a1b5876477683a31fe2c7e05d67985	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/kdh/geumsujeo_saenghwal.md; relative_path:block/evidence/kdh/geumsujeo_saenghwal.md; name:_synthesis/kdh/geumsujeo_saenghwal.md,character/evidence/kdh/geumsujeo_saenghwal.md,esm/evidence/kdh/geumsujeo_saenghwal.md,pitch/extracted/geumsujeo_saenghwal.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/kdh/geumsujeo_tuja.md	block	6670	d053e778ecc329f2455654b18f335f71b609d8dbb00ab1b034e1dadd714d661b	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/kdh/geumsujeo_tuja.md; relative_path:block/evidence/kdh/geumsujeo_tuja.md; name:_synthesis/kdh/geumsujeo_tuja.md,character/evidence/kdh/geumsujeo_tuja.md,esm/evidence/kdh/geumsujeo_tuja.md,pitch/extracted/geumsujeo_tuja.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/kdh/seonggongsidae.md	block	4343	759ca01d16cda9ce1c046999fa73a91684d2860d6dd7422d09108e4221632a6d	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/kdh/seonggongsidae.md; relative_path:block/evidence/kdh/seonggongsidae.md; name:_synthesis/kdh/seonggongsidae.md,character/evidence/kdh/seonggongsidae.md,esm/evidence/kdh/seonggongsidae.md,pitch/extracted/seonggongsidae.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/doksik_ep01-05.md	block	1551	fb0d687605185b53d9fa52954eaa10af955e11da4ee3e8b76b5f47ef5fd7a31a	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/seooh/doksik_ep01-05.md; relative_path:block/evidence/seooh/doksik_ep01-05.md; name:_synthesis/seooh/doksik_ep01-05.md,character/evidence/seooh/doksik_ep01-05.md,esm/evidence/seooh/doksik_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/doksik_ep08-14.md	block	1109	429fa53c189d5942a90fbb03172a3f43d9d97ae66e5f1e27ab054bffc619027b	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/seooh/doksik_ep08-14.md; relative_path:block/evidence/seooh/doksik_ep08-14.md; name:_synthesis/seooh/doksik_ep08-14.md,character/evidence/seooh/doksik_ep08-14.md,esm/evidence/seooh/doksik_ep08-14.md,qrp/seooh/_campaign/slices/doksik_ep08-14.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/doksik_ep15-21.md	block	1409	467db4cbd09f2341caf6c190cf3a3d71fa187c2551002096e968e50e0b4b43f5	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/seooh/doksik_ep15-21.md; relative_path:block/evidence/seooh/doksik_ep15-21.md; name:_synthesis/seooh/doksik_ep15-21.md,character/evidence/seooh/doksik_ep15-21.md,esm/evidence/seooh/doksik_ep15-21.md,qrp/seooh/_campaign/slices/doksik_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/doksik_ep22-50.md	block	1457	1fa0bb83aa21ce24fb591b46a702d79f0ae3fc433571d4eaff09447756fdfe59	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/seooh/doksik_ep22-50.md; relative_path:block/evidence/seooh/doksik_ep22-50.md; name:_synthesis/seooh/doksik_ep22-50.md,character/evidence/seooh/doksik_ep22-50.md,esm/evidence/seooh/doksik_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/doksik_ep78-86_imf_payoff.md	block	1847	fdc5debad6c36db8b376d0e48f3559d1f7901dc2671ccfd43aa31ec86a715c33	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/seooh/doksik_ep78-86_imf_payoff.md; relative_path:block/evidence/seooh/doksik_ep78-86_imf_payoff.md; name:_synthesis/seooh/doksik_ep78-86_imf_payoff.md,character/evidence/seooh/doksik_ep78-86_imf_payoff.md,esm/evidence/seooh/doksik_ep78-86_imf_payoff.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/mabeop_ep01-05.md	block	1878	d321ba953649effe5d1c7a124eec9461e865f1b51013801fd7e9a0dbedf1734a	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/seooh/mabeop_ep01-05.md; relative_path:block/evidence/seooh/mabeop_ep01-05.md; name:_synthesis/seooh/mabeop_ep01-05.md,character/evidence/seooh/mabeop_ep01-05.md,esm/evidence/seooh/mabeop_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/mabeop_ep06-14.md	block	2312	944c4d32118d3c80901fa43d4926015774d8bbe69b44fab7084e73d37b30f319	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/seooh/mabeop_ep06-14.md; relative_path:block/evidence/seooh/mabeop_ep06-14.md; name:_synthesis/seooh/mabeop_ep06-14.md,character/evidence/seooh/mabeop_ep06-14.md,esm/evidence/seooh/mabeop_ep06-14.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/mabeop_ep15-21.md	block	1987	0caaad340299a830fa8eb469ec42c1d5d5f4290eb371b7ac8de8c922e985bba8	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/seooh/mabeop_ep15-21.md; relative_path:block/evidence/seooh/mabeop_ep15-21.md; name:_synthesis/seooh/mabeop_ep15-21.md,character/evidence/seooh/mabeop_ep15-21.md,esm/evidence/seooh/mabeop_ep15-21.md,qrp/seooh/_campaign/slices/mabeop_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/mabeop_ep22-50.md	block	2248	d1d07e544041c426b45375e6d908fe80d31af7b51c7416870ee3644e952ba45a	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/seooh/mabeop_ep22-50.md; relative_path:block/evidence/seooh/mabeop_ep22-50.md; name:_synthesis/seooh/mabeop_ep22-50.md,character/evidence/seooh/mabeop_ep22-50.md,esm/evidence/seooh/mabeop_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/yeonbong_ep01-05.md	block	1715	9957a8374ada5a7d58f7a5d7496354d4a37ef54ee23a90a9d627e98a042e4825	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/seooh/yeonbong_ep01-05.md; relative_path:block/evidence/seooh/yeonbong_ep01-05.md; name:_synthesis/seooh/yeonbong_ep01-05.md,character/evidence/seooh/yeonbong_ep01-05.md,esm/evidence/seooh/yeonbong_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/yeonbong_ep06-14.md	block	3007	68441c4a2377afe00b5c4b19cc43a03660bbd8257d917927311bdbf64f21f3eb	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/seooh/yeonbong_ep06-14.md; relative_path:block/evidence/seooh/yeonbong_ep06-14.md; name:_synthesis/seooh/yeonbong_ep06-14.md,character/evidence/seooh/yeonbong_ep06-14.md,esm/evidence/seooh/yeonbong_ep06-14.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/yeonbong_ep15-21.md	block	2585	91bca5f3e49defaf46323146a3610a48b2e8dbe05ea1dc4f2c59ddba353d58f4	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:block/evidence/seooh/yeonbong_ep15-21.md; relative_path:block/evidence/seooh/yeonbong_ep15-21.md; name:_synthesis/seooh/yeonbong_ep15-21.md,character/evidence/seooh/yeonbong_ep15-21.md,esm/evidence/seooh/yeonbong_ep15-21.md,qrp/seooh/_campaign/slices/yeonbong_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	block/evidence/seooh/yeonbong_ep22-50.md	block	1884	f72efb952b20a103ab73fb1b639769d52b506f19ef25f6f384a2751579a4152b	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:block/evidence/seooh/yeonbong_ep22-50.md; relative_path:block/evidence/seooh/yeonbong_ep22-50.md; name:_synthesis/seooh/yeonbong_ep22-50.md,character/evidence/seooh/yeonbong_ep22-50.md,esm/evidence/seooh/yeonbong_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/README.md	character	1488	e4a2c1b3f7e95d7923b1cbb1f47b0ca4e19a52e27cb3d76d5ee059b623ca0ed8	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:character/README.md; relative_path:character/README.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/character_bank.md	character	42427	e6037a30c58a0d38b693568be2539469209101cba94b38d1fb4003b2507bbccd	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	clear_pointer	sha256:character/character_bank.md; relative_path:character/character_bank.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/kdh/geumsujeo_saenghwal.md	character	4607	0fc463e3d21c64dcd09adcdcb7b9a9f2a4d4308f6562457f8b602d669cbe1bf2	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/kdh/geumsujeo_saenghwal.md; relative_path:character/evidence/kdh/geumsujeo_saenghwal.md; name:_synthesis/kdh/geumsujeo_saenghwal.md,block/evidence/kdh/geumsujeo_saenghwal.md,esm/evidence/kdh/geumsujeo_saenghwal.md,pitch/extracted/geumsujeo_saenghwal.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/kdh/geumsujeo_tuja.md	character	6782	1927c7d74049ccb65abea3dd0439043d607c7c5e1af69fe14ebf4d29252d68d1	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/kdh/geumsujeo_tuja.md; relative_path:character/evidence/kdh/geumsujeo_tuja.md; name:_synthesis/kdh/geumsujeo_tuja.md,block/evidence/kdh/geumsujeo_tuja.md,esm/evidence/kdh/geumsujeo_tuja.md,pitch/extracted/geumsujeo_tuja.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/kdh/seonggongsidae.md	character	5869	c6df38aaa275b253cc51c3e6f1392d925b1b7d2202e65e9585591dcb9f293d22	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/kdh/seonggongsidae.md; relative_path:character/evidence/kdh/seonggongsidae.md; name:_synthesis/kdh/seonggongsidae.md,block/evidence/kdh/seonggongsidae.md,esm/evidence/kdh/seonggongsidae.md,pitch/extracted/seonggongsidae.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/doksik_ep01-05.md	character	2758	cff17e6f7c8b526875abe99318c9eb1110ac95dd4e3c88f953025ecd5d0a6540	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/seooh/doksik_ep01-05.md; relative_path:character/evidence/seooh/doksik_ep01-05.md; name:_synthesis/seooh/doksik_ep01-05.md,block/evidence/seooh/doksik_ep01-05.md,esm/evidence/seooh/doksik_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/doksik_ep08-14.md	character	1759	0f83265d4ab9444011204a9fa21a4f35e6c545c35df1128e25f674de7858bf3e	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/seooh/doksik_ep08-14.md; relative_path:character/evidence/seooh/doksik_ep08-14.md; name:_synthesis/seooh/doksik_ep08-14.md,block/evidence/seooh/doksik_ep08-14.md,esm/evidence/seooh/doksik_ep08-14.md,qrp/seooh/_campaign/slices/doksik_ep08-14.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/doksik_ep15-21.md	character	2599	bcc220d20f6b97f4138677043a9319e9e9e565b17c57e35de2044bc26efe0495	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/seooh/doksik_ep15-21.md; relative_path:character/evidence/seooh/doksik_ep15-21.md; name:_synthesis/seooh/doksik_ep15-21.md,block/evidence/seooh/doksik_ep15-21.md,esm/evidence/seooh/doksik_ep15-21.md,qrp/seooh/_campaign/slices/doksik_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/doksik_ep22-50.md	character	1940	145779ec4f1bf869571eef42d447f57c774523f37b079d31b90284866acee049	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/seooh/doksik_ep22-50.md; relative_path:character/evidence/seooh/doksik_ep22-50.md; name:_synthesis/seooh/doksik_ep22-50.md,block/evidence/seooh/doksik_ep22-50.md,esm/evidence/seooh/doksik_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/doksik_ep78-86_imf_payoff.md	character	2495	cac86ad50eac4626607002e3f163b2f2e67a82ed38aa6fac9e57e294ccff72e1	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/seooh/doksik_ep78-86_imf_payoff.md; relative_path:character/evidence/seooh/doksik_ep78-86_imf_payoff.md; name:_synthesis/seooh/doksik_ep78-86_imf_payoff.md,block/evidence/seooh/doksik_ep78-86_imf_payoff.md,esm/evidence/seooh/doksik_ep78-86_imf_payoff.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/mabeop_ep01-05.md	character	3257	e7bfa6a4e813e3642e5556685e63ac50fc48a1e9ff67b8450d9efab26620bae3	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/seooh/mabeop_ep01-05.md; relative_path:character/evidence/seooh/mabeop_ep01-05.md; name:_synthesis/seooh/mabeop_ep01-05.md,block/evidence/seooh/mabeop_ep01-05.md,esm/evidence/seooh/mabeop_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/mabeop_ep06-14.md	character	3296	a589bf57d5a26b1c00fcf67e1c6174a5601e2621224e33b45a0e18c5c5befd27	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/seooh/mabeop_ep06-14.md; relative_path:character/evidence/seooh/mabeop_ep06-14.md; name:_synthesis/seooh/mabeop_ep06-14.md,block/evidence/seooh/mabeop_ep06-14.md,esm/evidence/seooh/mabeop_ep06-14.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/mabeop_ep15-21.md	character	2694	74eba99dc8355649deb999057f3cb727b3f3b2911fa4f9d93c1db4c54106af18	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/seooh/mabeop_ep15-21.md; relative_path:character/evidence/seooh/mabeop_ep15-21.md; name:_synthesis/seooh/mabeop_ep15-21.md,block/evidence/seooh/mabeop_ep15-21.md,esm/evidence/seooh/mabeop_ep15-21.md,qrp/seooh/_campaign/slices/mabeop_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/mabeop_ep22-50.md	character	4058	1e228ca5467ddcb964c24cda5a63b0674674a6c524b4b7775790289d60a64a78	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/seooh/mabeop_ep22-50.md; relative_path:character/evidence/seooh/mabeop_ep22-50.md; name:_synthesis/seooh/mabeop_ep22-50.md,block/evidence/seooh/mabeop_ep22-50.md,esm/evidence/seooh/mabeop_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/yeonbong_ep01-05.md	character	2615	e7c1816c41abff09ad3ff29777e4195bae420693a30c06b624eba2d294247008	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/seooh/yeonbong_ep01-05.md; relative_path:character/evidence/seooh/yeonbong_ep01-05.md; name:_synthesis/seooh/yeonbong_ep01-05.md,block/evidence/seooh/yeonbong_ep01-05.md,esm/evidence/seooh/yeonbong_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/yeonbong_ep06-14.md	character	3448	30fee5e64c0702f6234fd01af12d617de39267032f475966e2f34f99a627b76a	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/seooh/yeonbong_ep06-14.md; relative_path:character/evidence/seooh/yeonbong_ep06-14.md; name:_synthesis/seooh/yeonbong_ep06-14.md,block/evidence/seooh/yeonbong_ep06-14.md,esm/evidence/seooh/yeonbong_ep06-14.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/yeonbong_ep15-21.md	character	4092	0c61a78a11659ba8838c8cb4803f692ae5b953fcc664f73e1a42cd14aa955998	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:character/evidence/seooh/yeonbong_ep15-21.md; relative_path:character/evidence/seooh/yeonbong_ep15-21.md; name:_synthesis/seooh/yeonbong_ep15-21.md,block/evidence/seooh/yeonbong_ep15-21.md,esm/evidence/seooh/yeonbong_ep15-21.md,qrp/seooh/_campaign/slices/yeonbong_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/evidence/seooh/yeonbong_ep22-50.md	character	3199	293d9d450d5fea4b62ed59c3f131b4b0e6cf5c0f02719f5a74f46a5d80a172a8	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:character/evidence/seooh/yeonbong_ep22-50.md; relative_path:character/evidence/seooh/yeonbong_ep22-50.md; name:_synthesis/seooh/yeonbong_ep22-50.md,block/evidence/seooh/yeonbong_ep22-50.md,esm/evidence/seooh/yeonbong_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/protagonist_operating_archetypes.md	character	9332	6bc26d75da9f5cddf527e0b149a0a526acce8ea69966c0e1d1c4866fce787aad	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	clear_pointer	sha256:character/protagonist_operating_archetypes.md; relative_path:character/protagonist_operating_archetypes.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	character/protagonist_operating_identity_template.md	character	2042	de16ec553260cc59de5f62148b70d4cd8413823a9db0eb456d44f195a99a620d	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:character/protagonist_operating_identity_template.md; relative_path:character/protagonist_operating_identity_template.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	comparisons/.gitkeep	comparisons	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:block/.gitkeep,comparisons/.gitkeep,esm/.gitkeep,source_maps/.gitkeep; relative_path:comparisons/.gitkeep	repository placeholder
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	comparisons/doksik_human_pitch_inferred.md	comparisons	10632	fa12468cd6c9ca93e249a63c9ca395d6cf93a0336c7e9e0e79d2d4ee2c0fd818	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:comparisons/doksik_human_pitch_inferred.md; relative_path:comparisons/doksik_human_pitch_inferred.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	craft/craft_doctrine.md	craft	27945	390f06b165790fa2ec782640a6e611c90fac27f7367640eca5d6b20c99753cfd	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	unclear	sha256:craft/craft_doctrine.md; relative_path:craft/craft_doctrine.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	craft/craft_doctrine_inject.md	craft	4871	6cd6189f63ed82bb1b0edb4e94d013043d262ad15679f4d896b550a703f87bdc	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	unclear	sha256:craft/craft_doctrine_inject.md; relative_path:craft/craft_doctrine_inject.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	craft/genre_profiles/README.md	craft	2096	8808eaf4c0885b00362c9027ac3d493e662b5e87217b9a3d42d82f4ee0929b12	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:craft/genre_profiles/README.md; relative_path:craft/genre_profiles/README.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	craft/genre_profiles/martial_arts.md	craft	1863	62ca3f07fb0aae0993df41b661d37cf2b1ae510d1a295e50a0719a584f52ff11	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	unclear	sha256:craft/genre_profiles/martial_arts.md; relative_path:craft/genre_profiles/martial_arts.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	craft/genre_profiles/modern_fantasy.md	craft	25902	0f08c6584bf2f82387f356ff7107f8be54b0e0f5f45a7107c5f6f86441282c90	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	unclear	sha256:craft/genre_profiles/modern_fantasy.md; relative_path:craft/genre_profiles/modern_fantasy.md	curated material or Story Block candidate; requires Phase 1 provenance review
